"nodeA","nodeB","nodeC","rel1","rel2","rel3"
"froid","frigidaire","frigo","13","9","9"
"froid","frigidaire","frigo","9","9","9"
"cuisine","frigidaire","frigo","9","9","9"
"maison","frigidaire","frigo","9","9","9"
"électro ménager","frigidaire","frigo","9","9","9"
"lait","frigidaire","frigo","9","9","9"
"laboratoire","frigidaire","frigo","9","9","9"
"électroménager","frigidaire","frigo","9","9","9"
"réfrigérateur","frigidaire","frigo","9","9","9"
"ouvrir","frigidaire","frigo","14","9","14"
"stocker","frigidaire","frigo","13","9","13"
"surgeler","frigidaire","frigo","13","9","13"
"ranger","frigidaire","frigo","13","9","13"
"glaçon","frigidaire","frigo","13","9","13"
"nettoyer","frigidaire","frigo","13","9","13"
"garder","frigidaire","frigo","13","9","13"
"froid","frigidaire","frigo","42","9","13"
"froid","frigidaire","frigo","13","9","13"
"froid","frigidaire","frigo","9","9","13"
"fonctionner","frigidaire","frigo","13","9","13"
"fuir","frigidaire","frigo","13","9","13"
"prendre","frigidaire","frigo","13","9","13"
"rafraichir","frigidaire","frigo","13","9","13"
"fraîcheur","frigidaire","frigo","13","9","13"
"décongeler","frigidaire","frigo","13","9","13"
"dégivrer","frigidaire","frigo","13","9","13"
"faire du bruit","frigidaire","frigo","13","9","13"
"geler","frigidaire","frigo","13","9","13"
"givrer","frigidaire","frigo","13","9","13"
"glace","frigidaire","frigo","13","9","13"
"polluer","frigidaire","frigo","13","9","13"
"couler","frigidaire","frigo","13","9","13"
"rafraîchir","frigidaire","frigo","13","9","13"
"conserver","frigidaire","frigo","13","9","13"
"être en panne","frigidaire","frigo","13","9","13"
"réfrigérer","frigidaire","frigo","13","9","13"
"froid","frigidaire","frigo","42","9","42"
"froid","frigidaire","frigo","13","9","42"
"froid","frigidaire","frigo","9","9","42"
"frigidaire","froid","frigo","","9","9"
"frigidaire","froid","frigo","17","9","9"
"réfrigérateur","froid","frigo","","9","9"
"réfrigérateur","froid","frigo","17","9","9"
"frigo","froid","frigo","","9","9"
"frigo","froid","frigo","17","9","9"
"frigidaire","=refrigerator=","frigo","9","9","9"
"restaurant","réfrigérateur","frigo","9","9","9"
"électro-ménager","réfrigérateur","frigo","9","9","9"
"frigidaire","réfrigérateur","frigo","9","9","9"
"froid","réfrigérateur","frigo","42","9","9"
"froid","réfrigérateur","frigo","13","9","9"
"froid","réfrigérateur","frigo","9","9","9"
"cuisine","réfrigérateur","frigo","9","9","9"
"maison","réfrigérateur","frigo","9","9","9"
"électro ménager","réfrigérateur","frigo","9","9","9"
"lait","réfrigérateur","frigo","9","9","9"
"laboratoire","réfrigérateur","frigo","9","9","9"
"électroménager","réfrigérateur","frigo","9","9","9"
"remplir","réfrigérateur","frigo","14","9","14"
"ouvrir","réfrigérateur","frigo","14","9","14"
"stocker","réfrigérateur","frigo","13","9","13"
"surgeler","réfrigérateur","frigo","13","9","13"
"ranger","réfrigérateur","frigo","13","9","13"
"ranger","réfrigérateur","frigo","14","9","13"
"glaçon","réfrigérateur","frigo","13","9","13"
"nettoyer","réfrigérateur","frigo","13","9","13"
"garder","réfrigérateur","frigo","13","9","13"
"froid","réfrigérateur","frigo","42","9","13"
"froid","réfrigérateur","frigo","13","9","13"
"froid","réfrigérateur","frigo","9","9","13"
"refroidir","réfrigérateur","frigo","13","9","13"
"fonctionner","réfrigérateur","frigo","13","9","13"
"fuir","réfrigérateur","frigo","13","9","13"
"prendre","réfrigérateur","frigo","13","9","13"
"rafraichir","réfrigérateur","frigo","13","9","13"
"fraîcheur","réfrigérateur","frigo","13","9","13"
"décongeler","réfrigérateur","frigo","13","9","13"
"dégivrer","réfrigérateur","frigo","13","9","13"
"faire du bruit","réfrigérateur","frigo","13","9","13"
"geler","réfrigérateur","frigo","13","9","13"
"givrer","réfrigérateur","frigo","13","9","13"
"glace","réfrigérateur","frigo","13","9","13"
"polluer","réfrigérateur","frigo","13","9","13"
"couler","réfrigérateur","frigo","13","9","13"
"rafraîchir","réfrigérateur","frigo","13","9","13"
"conserver","réfrigérateur","frigo","13","9","13"
"être en panne","réfrigérateur","frigo","13","9","13"
"réfrigérer","réfrigérateur","frigo","13","9","13"
"froid","réfrigérateur","frigo","42","9","42"
"froid","réfrigérateur","frigo","13","9","42"
"froid","réfrigérateur","frigo","9","9","42"
"frigidaire","glaçon","frigo","9","13","9"
"réfrigérateur","glaçon","frigo","9","13","9"
"frigo","glaçon","frigo","9","13","9"
"frigidaire","froid","frigo","","13","9"
"frigidaire","froid","frigo","17","13","9"
"réfrigérateur","froid","frigo","","13","9"
"réfrigérateur","froid","frigo","17","13","9"
"frigo","froid","frigo","","13","9"
"frigo","froid","frigo","17","13","9"
"frigidaire","glace","frigo","9","13","9"
"réfrigérateur","glace","frigo","9","13","9"
"frigo","glace","frigo","9","13","9"
"frigidaire","froid","frigo","","42","9"
"frigidaire","froid","frigo","17","42","9"
"réfrigérateur","froid","frigo","","42","9"
"réfrigérateur","froid","frigo","17","42","9"
"frigo","froid","frigo","","42","9"
"frigo","froid","frigo","17","42","9"
"réfrigérateur","froid","frigidaire","","9","9"
"réfrigérateur","froid","frigidaire","17","9","9"
"électro ménager","réfrigérateur","frigidaire","9","9","9"
"électroménager","réfrigérateur","frigidaire","9","9","9"
"cuisine","réfrigérateur","frigidaire","9","9","9"
"laboratoire","réfrigérateur","frigidaire","9","9","9"
"électro-ménager","réfrigérateur","frigidaire","9","9","9"
"froid","réfrigérateur","frigidaire","42","9","9"
"froid","réfrigérateur","frigidaire","13","9","9"
"froid","réfrigérateur","frigidaire","9","9","9"
"lait","réfrigérateur","frigidaire","9","9","9"
"restaurant","réfrigérateur","frigidaire","9","9","9"
"maison","réfrigérateur","frigidaire","9","9","9"
"ouvrir","réfrigérateur","frigidaire","14","9","14"
"consommer","réfrigérateur","frigidaire","14","9","14"
"être en panne","réfrigérateur","frigidaire","13","9","13"
"nettoyer","réfrigérateur","frigidaire","13","9","13"
"glace","réfrigérateur","frigidaire","13","9","13"
"ranger","réfrigérateur","frigidaire","13","9","13"
"ranger","réfrigérateur","frigidaire","14","9","13"
"prendre","réfrigérateur","frigidaire","13","9","13"
"surgeler","réfrigérateur","frigidaire","13","9","13"
"rafraîchir","réfrigérateur","frigidaire","13","9","13"
"garder","réfrigérateur","frigidaire","13","9","13"
"froid","réfrigérateur","frigidaire","42","9","13"
"froid","réfrigérateur","frigidaire","13","9","13"
"froid","réfrigérateur","frigidaire","9","9","13"
"givrer","réfrigérateur","frigidaire","13","9","13"
"conserver","réfrigérateur","frigidaire","13","9","13"
"polluer","réfrigérateur","frigidaire","13","9","13"
"réfrigérer","réfrigérateur","frigidaire","13","9","13"
"glaçon","réfrigérateur","frigidaire","13","9","13"
"faire du bruit","réfrigérateur","frigidaire","13","9","13"
"dégivrer","réfrigérateur","frigidaire","13","9","13"
"stocker","réfrigérateur","frigidaire","13","9","13"
"fuir","réfrigérateur","frigidaire","13","9","13"
"rafraichir","réfrigérateur","frigidaire","13","9","13"
"fonctionner","réfrigérateur","frigidaire","13","9","13"
"décongeler","réfrigérateur","frigidaire","13","9","13"
"geler","réfrigérateur","frigidaire","13","9","13"
"fraîcheur","réfrigérateur","frigidaire","13","9","13"
"couler","réfrigérateur","frigidaire","13","9","13"
"froid","réfrigérateur","frigidaire","42","9","42"
"froid","réfrigérateur","frigidaire","13","9","42"
"froid","réfrigérateur","frigidaire","9","9","42"
"réfrigérateur","glace","frigidaire","9","13","9"
"réfrigérateur","froid","frigidaire","","13","9"
"réfrigérateur","froid","frigidaire","17","13","9"
"réfrigérateur","glaçon","frigidaire","9","13","9"
"réfrigérateur","froid","frigidaire","","42","9"
"réfrigérateur","froid","frigidaire","17","42","9"
"soigner","maladie","Médecine","42","",""
"soigner","maladie","Médecine","14","",""
"infection","maladie","Médecine","6","","6"
"médecin","maladie","Médecine","42","","6"
"soin","maladie","Médecine","42","","6"
"spondylodiscite","maladie","Médecine","6","","6"
"Chirurgie","maladie","Médecine","42","","6"
"opération","maladie","Médecine","42","","6"
"chirurgie","maladie","Médecine","42","","6"
"soigner","maladie","Médecine","42","","13"
"soigner","maladie","Médecine","14","","13"
"maladie","soigner","Médecine","","",""
"maladie","médecin","Médecine","","6",""
"maladie","soin","Médecine","","6",""
"vaccin","soin","Médecine","6","6","6"
"maladie","Chirurgie","Médecine","","6",""
"vaccin","Chirurgie","Médecine","6","6","6"
"maladie","opération","Médecine","","6",""
"soigner","vaccin","Médecine","13","6",""
"soigner","vaccin","Médecine","13","6","13"
"anat-patho","anatomie","Médecine","6","6","6"
"anatomopathologie","anatomie","Médecine","6","6","6"
"anatomie pathologique","anatomie","Médecine","6","6","6"
"anatomo-pathologie","anatomie","Médecine","6","6","6"
"anapath","anatomie","Médecine","6","6","6"
"maladie","chirurgie","Médecine","","6",""
"vaccin","chirurgie","Médecine","6","6","6"
"maladie","soigner","Médecine","","13",""
"chimie organique","=science=","Chimie","6","6","6"
"électronique","=science=","Chimie","6","6","6"
"vaccin","=science=","Chimie","6","6","6"
"physique","=science=","Chimie","6","6","9"
"étudier","=science=","Chimie","14","6","14"
"chimie organique","Science","Chimie","6","6","6"
"électronique","Science","Chimie","6","6","6"
"vaccin","Science","Chimie","6","6","6"
"physique","Science","Chimie","6","6","9"
"étudier","Science","Chimie","14","6","14"
"chimie organique","science","Chimie","6","6","6"
"électronique","science","Chimie","6","6","6"
"vaccin","science","Chimie","6","6","6"
"physique","science","Chimie","6","6","9"
"étudier","science","Chimie","14","6","14"
"chimie organique","science","Chimie","6","9","6"
"électronique","science","Chimie","6","9","6"
"vaccin","science","Chimie","6","9","6"
"physique","science","Chimie","6","9","9"
"étudier","science","Chimie","14","9","14"
"étudier","sciences","Chimie","14","9","14"
"vanadium","physique","Chimie","6","9","6"
"=fermium=","physique","Chimie","6","9","6"
"=californium=","physique","Chimie","6","9","6"
"californium","physique","Chimie","6","9","6"
"électrochimie","physique","Chimie","6","9","6"
"eudiométrie","physique","Chimie","6","9","6"
"=vanadium=","physique","Chimie","6","9","6"
"=nobelium=","physique","Chimie","6","9","6"
"thermochimie","physique","Chimie","6","9","6"
"cage","physique","Chimie","6","9","6"
"=niobium=","physique","Chimie","6","9","6"
"phosphore","physique","Chimie","6","9","6"
"hahnium","physique","Chimie","6","9","6"
"niobium","physique","Chimie","6","9","6"
"berkélium","physique","Chimie","6","9","6"
"protactinium","physique","Chimie","6","9","6"
"nobélium","physique","Chimie","6","9","6"
"science","physique","Chimie","6","9","6"
"fermium","physique","Chimie","6","9","6"
"électronique","physique","Chimie","6","9","6"
"vaccin","physique","Chimie","6","9","6"
"=protactinium=","physique","Chimie","6","9","6"
"lawrencium","physique","Chimie","6","9","6"
"=lawrencium=","physique","Chimie","6","9","6"
"atomique","physique","Chimie","6","9","6"
"science","physique","Chimie","6","9","9"
"sciences","physique","Chimie","9","9","9"
"étudier","physique","Chimie","14","9","14"
"analyse","logique","Linguistique","6","6","6"
"analyse","logique","linguistique","6","6","6"
"dictionnaire","technologie","linguistique","6","6","17"
"médecine","maladie","clinique","42","",""
"psychologie","médecine","clinique","6","","15"
"maladie","médecine","clinique","","",""
"sida","maladie infectieuse","pathologie","6","6","6"
"syndrome d'immunodéficience acquise","maladie infectieuse","pathologie","6","6","6"
"SIDA","maladie infectieuse","pathologie","6","6","6"
"sida","=infectious disorder=","pathologie","6","6","6"
"syndrome d'immunodéficience acquise","=infectious disorder=","pathologie","6","6","6"
"SIDA","=infectious disorder=","pathologie","6","6","6"
"sida","pathologie infectieuse","pathologie","6","6","6"
"syndrome d'immunodéficience acquise","pathologie infectieuse","pathologie","6","6","6"
"SIDA","pathologie infectieuse","pathologie","6","6","6"
"technologie","linguistique","science","6","17","6"
"logique","linguistique","science","6","17","6"
"technologie","Linguistique","science","6","17","6"
"logique","Linguistique","science","6","17","6"
"Chimie","recherche","science","6","","6"
"Astronomie","recherche","science","6","","6"
"chimie","recherche","science","6","","6"
"astronomie","recherche","science","6","","6"
"biologie","recherche","science","42","","6"
"biologie","recherche","science","42","","42"
"science citoyenne","chercheur","science","9","","6"
"sciences citoyennes","chercheur","science","9","","6"
"recherche","scientifique","science","17","",""
"mathématique","scientifique","science","6","","6"
"biologie","scientifique","science","17","","6"
"biologie","scientifique","science","17","","42"
"physique des particules","Physique","science","6","6","6"
"Mathématiques","Physique","science","6","6","6"
"géologie","Physique","science","6","6","6"
"Géologie","Physique","science","6","6","6"
"vaccin","Physique","science","6","6","6"
"physique des plasmas","Physique","science","6","6","6"
"technologie","linguistique","science","6","6","6"
"logique","linguistique","science","6","6","6"
"logique","Mathématiques","science","6","6","6"
"arithmétique","Mathématiques","science","6","6","6"
"étudier","Mathématiques","science","14","6","14"
"anatomie","Médecine","science","6","6","6"
"vaccin","Médecine","science","6","6","6"
"ophtalmologie","Médecine","science","6","6","6"
"technologie","Linguistique","science","6","6","6"
"logique","Linguistique","science","6","6","6"
"vaccin","Chimie","science","6","6","6"
"physique","Chimie","science","9","6","6"
"chimie organique","Chimie","science","6","6","6"
"électronique","Chimie","science","6","6","6"
"étudier","Chimie","science","14","6","14"
"Archéologie","Géographie","science","6","6","6"
"géologie","Géographie","science","6","6","6"
